imp
{
  DefaultPerception = 15;
  DefaultIntelligence = 10;
  DefaultWisdom = 10;
  DefaultCharisma = 5;
  DefaultMana = 10;
  EyeColor = rgb16(200, 200, 0);
  ClothColor = rgb16(111, 74, 37);
  HairColor = rgb16(100, 0, 0);
  HeadBitmapPos = 96, 16;
  TorsoBitmapPos = 48, 112;
  ArmBitmapPos = 64, 32;
  LegBitmapPos = 16, 80;
  TotalVolume = 40000;
  TotalSize = 100;
  NameSingular = "imp";
  UsesLongArticle = true;
  CanBeGenerated = true;
  Sex = UNDEFINED;
  CanUseEquipment = false;
  KnownCWeaponSkills == UNARMED;
  CWeaponSkillHits == 50;
  PanicLevel = 75;
  BaseUnarmedStrength = 300;
  FleshMaterial = SULFUR;
  UsesNutrition = false;
  AttachedGod = MORTIFER;
  ClassStates = GAS_IMMUNITY;
  FireResistance = 1000;
  WillCarryItems = false;
  CanChoke = false;
  UndeadVersions = false;
}
