zombie
{
  DefaultArmStrength = 12;
  DefaultLegStrength = 12;
  DefaultDexterity = 3;
  DefaultAgility = 4;
  DefaultEndurance = 10;
  DefaultPerception = 12;
  DefaultIntelligence = 3;
  DefaultWisdom = 3;
  DefaultCharisma = 3;
  DefaultMana = 0;
  SkinColor = rgb16(0, 120, 120);
  EyeColor = rgb16(200, 200, 0);
  ClothColor = rgb16(56, 16, 96);
  HeadBitmapPos = 112, 112;
  TorsoBitmapPos = 32, 224;
  ArmBitmapPos = 64, 224;
  LegBitmapPos = 0, 160;
  TotalVolume = 80000;
  TotalSize = 160;
  NameSingular = "zombie";
  CanBeGenerated = true;
  Sex = UNDEFINED;
  PanicLevel = 0;
  BaseUnarmedStrength = 200;
  /* Replies overridden */
  DeathMessage = "@Dd is slain (again).";
  AttachedGod = MORTIFER;
  ClassStates = GAS_IMMUNITY;
  WieldedPosition = -1, -2;
  IsExtraFragile = true;
  IsCatacombCreature = true;
  CreateUndeadConfigurations = true;
  UndeadVersions = false;
  UndeadAttributeModifier = 75;
  Frequency = 500;

  Config ZOMBIE_OF_KHAZ_ZADM;
  {
    DefaultName = "Khaz-zadm";
    TamingDifficulty = NO_TAMING;
    IsNameable = false;
    IsUnique = true;
    DefaultArmStrength = 15;
    DefaultLegStrength = 15;
    DefaultDexterity = 10;
    DefaultAgility = 20;
    DefaultEndurance = 15;
    DefaultPerception = 18;
    DefaultIntelligence = 7;
    DefaultWisdom = 5;
    DefaultCharisma = 5;
    RightWielded = VALPURIUM meleeweapon(HAMMER);
    ClassStates = LEPROSY;
    Sex = MALE;
    IsImmuneToLeprosy = true;
    CanBeGenerated = false;
    CreateUndeadConfigurations = false;
  }
}
