sunsword
{
  DefaultSize = 130;
  Possibility = 1;
  WeaponCategory = LARGE_SWORDS;
  StrengthModifier = 150;
  BitmapPos = 64, 160;
  FormModifier = 200;
  DefaultMainVolume = 225;
  DefaultSecondaryVolume = 100;
  Adjective = "shining";
  NameSingular = "bastard sword";
  PostFix = "named Sunsword";
  MainMaterialConfig == ARCANITE;
  SecondaryMaterialConfig == SUN_CRYSTAL;
  Roundness = 20;
  IsTwoHanded = true;
  Alias == "Sunsword";
  ArticleMode = FORCE_THE;
  CanBeCloned = false;
  CanBeMirrored = true;
  Price = 500;
  AttachedGod = SOPHOS;
  WieldedBitmapPos = 160, 16;
  EnchantmentPlusChance = 2;
  DamageFlags = SLASH;

  Config BROKEN;
  {
    Possibility = 0;
    BitmapPos = 64, 192;
    WieldedBitmapPos = 176, 80;
    Price = 100;
    EnchantmentPlusChance = 4;
    GearStates = 0;
  }
}
