mommo
{
  DefaultEndurance = 8;
  DefaultMana = 0;
  CanOpen = false;
  StandVerb = "bubbling";
  ForceCustomStandVerb = true;
  HostileReplies == "@Dd vibrates in fury.";
  FriendlyReplies == "@Dd vibrates oddly.";
  NameSingular = "mommo slime";
  IsAbstract = true;
  AttackStyle = USE_HEAD;
  BaseBiteStrength = 800;
  CanBeGenerated = true;
  KnownCWeaponSkills == BITE;
  CWeaponSkillHits == 20;
  PanicLevel = 0;
  HasALeg = false;
  DeathMessage = "@Dd turns into lifeless goo.";
  HasEyes = false;
  HasHead = false;
  AttachedGod = SCABIES;
  ClassStates = GAS_IMMUNITY;
  BiteCapturesBodyPart = false;
  IgnoreDanger = true;
  ForceVomitMessage = "You spurt some slime from your body.";
  CanChoke = false;
  RunDescriptionLineOne = "Flowing";
  RunDescriptionLineTwo = "ahead fast";
  VomittingIsUnhealthy = false;
  UsesNutrition = false;
  IsImmuneToStickiness = true;

  Config CONICAL;
  {
    DefaultArmStrength = 2;
    DefaultAgility = 4;
    DefaultPerception = 9;
    DefaultIntelligence = 3;
    DefaultWisdom = 3;
    DefaultCharisma = 4;
    TotalVolume = 150000;
    TorsoBitmapPos = 176, 0;
    TotalSize = 100;
    Adjective = "conical";
    HPRequirementForGeneration = 120;
    DayRequirementForGeneration = 12;
    Frequency = 1000;
    BloodMaterial = YELLOW_SLIME;
    FleshMaterial = YELLOW_SLIME;
    VomitMaterial = YELLOW_SLIME;
  }

  Config FLAT;
  {
    DefaultArmStrength = 4;
    DefaultAgility = 2;
    DefaultPerception = 9;
    DefaultIntelligence = 2;
    DefaultWisdom = 2;
    DefaultCharisma = 3;
    TotalVolume = 300000;
    TorsoBitmapPos = 192, 0;
    TotalSize = 75;
    Adjective = "flat";
    HPRequirementForGeneration = 80;
    DayRequirementForGeneration = 8;
    Frequency = 1500;
    CanHear = false;
    BloodMaterial = BROWN_SLIME;
    FleshMaterial = BROWN_SLIME;
    VomitMaterial = BROWN_SLIME;
  }
}
